attraction_id,nama,kota,id_kota,provinsi,category,total_review,total_rating,img,longitude,latitude,link_detail,adult_price,child_price
760,TIFAtour,Kota Jakarta Pusat,121,Daerah Khusus Ibukota Jakarta,Others,None,None,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/a5/c5/12/caption.jpg?w=500&h=400&s=1,106.871678,-6.1882939,https://www.tripadvisor.com/Attraction_Review-g1598986-d19921865-Reviews-TIFAtour-Kendari_South_East_Sulawesi_Sulawesi.html,110000,85000
781,Central Borneo Guide,Kota Palangka Raya,133,Kalimantan Tengah,Others,77,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/69/8d/d3/getlstd-property-photo.jpg?w=500&h=-1&s=1,113.8746213,-2.1852131,https://www.tripadvisor.com/Attraction_Review-g303951-d10376399-Reviews-Central_Borneo_Guide-Palangkaraya_Central_Kalimantan_Kalimantan.html,90000,65000
787,Borneo Escape,Palangka Raya,168,Central Kalimantan,Others,11,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/22/4d/06/caption.jpg?w=500&h=400&s=1,113.7464336,-1.9656488,https://www.tripadvisor.com/Attraction_Review-g303951-d17332811-Reviews-Borneo_Escape-Palangkaraya_Central_Kalimantan_Kalimantan.html,90000,65000
1106,sorong Others,Sorong,177,West Papua,Others,1,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/e7/14/c4/caption.jpg?w=500&h=400&s=1,131.3115281,-0.8911494,https://www.tripadvisor.com/Attraction_Review-g680179-d23729698-Reviews-Sorong_Others-Sorong_West_Papua.html,60000,35000
1099,Ilike Liveaboard,Vlaams-Brabant,190,Vlaams Gewest,Others,7,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/e9/36/23/sunset.jpg?w=500&h=400&s=1,4.1727868,50.9445358,https://www.tripadvisor.com/Attraction_Review-g680179-d20283667-Reviews-Ilike_Liveaboard-Sorong_West_Papua.html,90000,65000
1054,Travel To Papua,Jayapura,43,Papua,Others,None,None,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/2f/f9/d2/baliem-valley-adventure.jpg?w=500&h=-1&s=1,138.0803529,-4.269928,https://www.tripadvisor.com/Attraction_Review-g680181-d24878449-Reviews-Travel_To_Papua-Jayapura_Papua.html,60000,35000
301,Merapi Volcano,Boyolali,22,Central Java,Others,"2,236",4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/ac/79/8b/merapi-volcano.jpg?w=500&h=400&s=1,110.4457241,-7.5407175,https://www.tripadvisor.com/Attraction_Review-g294230-d1125234-Reviews-Merapi_Volcano-Yogyakarta_Region_Java.html,90000,65000
95,Gunung Banda Api,Central Maluku,25,Maluku,Others,62,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/89/84/d6/gunung-banda-api.jpg?w=500&h=400&s=1,129.871,-4.525,https://www.tripadvisor.com/Attraction_Review-g2444699-d3258075-Reviews-Gunung_Banda_Api-Banda_Neira_Maluku_Islands.html,100000,75000
214,Mount Kelimutu,Ende,32,East Nusa Tenggara,Others,612,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/3e/c2/bb/kelimutu-lake.jpg?w=500&h=-1&s=1,121.8221085,-8.7689165,https://www.tripadvisor.com/Attraction_Review-g297729-d1200719-Reviews-Mount_Kelimutu-Flores_East_Nusa_Tenggara.html,100000,75000
362,Mount Papandayan,Garut,33,West Java,Others,214,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/14/f0/11/belerang.jpg?w=500&h=400&s=1,107.7310494,-7.3193253,https://www.tripadvisor.com/Attraction_Review-g1137840-d3381416-Reviews-Mount_Papandayan-Garut_West_Java_Java.html,80000,55000
849,Mount Semeru Volcano,Lumajang,147,East Java,Others,297,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/1d/51/2c/mount-semeru-volcano.jpg?w=500&h=400&s=1,112.9224075,-8.1077172,https://www.tripadvisor.com/Attraction_Review-g297710-d3257754-Reviews-Mount_Semeru_Volcano-Malang_East_Java_Java.html,120000,95000
437,Mount Marapi (Gunung Marapi),Tanah Datar,186,West Sumatra,Others,89,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/7b/be/50/mount-marapi-gunung-marapi.jpg?w=500&h=-1&s=1,100.4741666,-0.3799999,https://www.tripadvisor.com/Attraction_Review-g297723-d447121-Reviews-Mount_Marapi_Gunung_Marapi-Bukittinggi_West_Sumatra_Sumatra.html,80000,55000
1178,Mount Marapi (Gunung Marapi),Tanah Datar,186,West Sumatra,Others,89,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/7b/be/50/mount-marapi-gunung-marapi.jpg?w=500&h=-1&s=1,100.4741666,-0.3799999,https://www.tripadvisor.com/Attraction_Review-g297723-d447121-Reviews-Mount_Marapi_Gunung_Marapi-Bukittinggi_West_Sumatra_Sumatra.html,120000,95000
92,Mount Ibu,West Halmahera,191,North Maluku,Others,12,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/b5/ac/a4/mount-ibu.jpg?w=500&h=400&s=1,127.6333333,1.4833333,https://www.tripadvisor.com/Attraction_Review-g800479-d6536292-Reviews-Mount_Ibu-Halmahera_North_Maluku_Maluku_Islands.html,90000,65000
77,Kuta Malaka Water Boom,Aceh Besar,1,Aceh,Others,12,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/96/3b/a9/kolam-pemandian.jpg?w=500&h=400&s=1,95.4043899,5.4382896,https://www.tripadvisor.com/Attraction_Review-g317109-d9696920-Reviews-Kuta_Malaka_Water_Boom-Banda_Aceh_Aceh_Sumatra.html,100000,75000
653,I-Amsterdam Waterpark,Government of Amsterdam,35,North Holland,Others,11,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/48/88/1d/best-amsterdam.jpg?w=500&h=400&s=1,4.9041389,52.3675734,https://www.tripadvisor.com/Attraction_Review-g1493703-d8754895-Reviews-I_Amsterdam_Waterpark-Tangerang_Banten_Province_Java.html,90000,65000
248,Ancol Dreamland,Jakarta Utara,40,Daerah Khusus Ibukota Jakarta,Others,"1,598",4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/14/bc/da/wahana-ontang-anting.jpg?w=500&h=400&s=1,106.8333074,-6.1289702,https://www.tripadvisor.com/Attraction_Review-g294229-d379329-Reviews-Ancol_Dreamland-Jakarta_Java.html,100000,75000
31,Waterbom Bali,Kabupaten Badung,47,Bali,Others,"16,142",4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/53/5e/42/photo0jpg.jpg?w=500&h=400&s=1,115.16929,-8.7285829,https://www.tripadvisor.com/Attraction_Review-g297697-d386919-Reviews-Waterbom_Bali-Kuta_Kuta_District_Bali.html,70000,45000
170,Wahoo Waterworld,Kabupaten Bandung Barat,49,Jawa Barat,Others,None,None,None,107.4628272,-6.8601566,https://www.tripadvisor.com/Attraction_Review-g297704-d26121708-Reviews-Wahoo_Waterworld-Bandung_West_Java_Java.html,90000,65000
908,Grand Puri Waterpark,Kabupaten Bantul,53,Daerah Istimewa Yogyakarta,Others,18,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/49/46/62/grand-puri-water-park.jpg?w=500&h=400&s=1,110.3527371,-7.8777881,https://www.tripadvisor.com/Attraction_Review-g2304084-d7248986-Reviews-Grand_Puri_Waterpark-Bantul_Yogyakarta_Region_Java.html,60000,35000
824,Transera Waterpark,Kabupaten Bekasi,55,Jawa Barat,Others,57,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/43/69/9c/transera-waterpark.jpg?w=500&h=400&s=1,106.9758251,-6.1535697,https://www.tripadvisor.com/Attraction_Review-g297705-d7001053-Reviews-Transera_Waterpark-Bekasi_West_Java_Java.html,60000,35000
835,Venetian Water Carnaval,Kabupaten Bekasi,55,Jawa Barat,Others,9,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/bd/02/3e/20151209-094219-largejpg.jpg?w=500&h=400&s=1,107.0357911,-6.2188418,https://www.tripadvisor.com/Attraction_Review-g297705-d9466031-Reviews-Venetian_Water_Carnaval-Bekasi_West_Java_Java.html,70000,45000
597,Cibalung Happy Land,Kabupaten Bogor,57,Jawa Barat,Others,14,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/e1/14/23/cibalung-happy-land.jpg?w=500&h=400&s=1,106.8096597,-6.6886883,https://www.tripadvisor.com/Attraction_Review-g297706-d7390709-Reviews-Cibalung_Happy_Land-Bogor_West_Java_Java.html,80000,55000
472,Sukahaji Waterboom ( Wahana Edukasi Sukahaji Waterboom ),Kabupaten Ciamis,59,Jawa Barat,Others,8,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/e4/4d/c7/mud-pool.jpg?w=500&h=400&s=1,108.1976349,-7.2672146,https://www.tripadvisor.com/Attraction_Review-g1131500-d11434924-Reviews-Sukahaji_Waterboom_Wahana_Edukasi_Sukahaji_Waterboom-Tasikmalaya_West_Java_Java.html,120000,95000
426,Hairos Water Park,Kabupaten Deli Serdang,61,Sumatera Utara,Others,23,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/d8/43/81/hairos-water-park.jpg?w=500&h=-1&s=1,98.6082756,3.4955706,https://www.tripadvisor.com/Attraction_Review-g297725-d8591911-Reviews-Hairos_Water_Park-Medan_North_Sumatra_Sumatra.html,120000,95000
432,Wisata Merci,Kabupaten Deli Serdang,61,Sumatera Utara,Others,5,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/48/54/9c/wisata-merci.jpg?w=500&h=400&s=1,98.6767675,3.5090312,https://www.tripadvisor.com/Attraction_Review-g297725-d15078954-Reviews-Wisata_Merci-Medan_North_Sumatra_Sumatra.html,100000,75000
868,Hawai Waterpark Malang,Kabupaten Malang,76,Jawa Timur,Others,87,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/1a/83/61/tsunami-pool.jpg?w=500&h=400&s=1,112.6571,-7.9232799,https://www.tripadvisor.com/Attraction_Review-g297710-d8498199-Reviews-Hawai_Waterpark_Malang-Malang_East_Java_Java.html,110000,85000
1158,Jambi Paradise,Kabupaten Muaro Jambi,80,Jambi,Others,3,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/69/6c/a0/20190209-113333-largejpg.jpg?w=500&h=-1&s=1,103.6539111,-1.6689459,https://www.tripadvisor.com/Attraction_Review-g297724-d13430358-Reviews-Jambi_Paradise-Jambi_Jambi_Province_Sumatra.html,80000,55000
330,Jogja Bay Waterpark,Kabupaten Sleman,87,Daerah Istimewa Yogyakarta,Others,230,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/df/e7/3f/memo-racer.jpg?w=500&h=400&s=1,110.418878,-7.7488047,https://www.tripadvisor.com/Attraction_Review-g294230-d9600871-Reviews-Jogja_Bay_Waterpark-Yogyakarta_Region_Java.html,60000,35000
30,Ryzzy Azzahra Waterpark,Kabupaten Sukabumi,90,Jawa Barat,Others,2,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/dd/c7/f7/ryzzy-azzahra-waterpark.jpg?w=500&h=400&s=1,106.9419638,-6.8873847,https://www.tripadvisor.com/Attraction_Review-g297714-d14003362-Reviews-Ryzzy_Azzahra_Waterpark-Sukabumi_West_Java_Java.html,100000,75000
475,Ampera Waterpark,Kabupaten Tasikmalaya,97,Jawa Barat,Others,7,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c9/5b/b5/photo0jpg.jpg?w=500&h=400&s=1,108.1458816,-7.1322786,https://www.tripadvisor.com/Attraction_Review-g1131500-d12895152-Reviews-Ampera_Waterpark-Tasikmalaya_West_Java_Java.html,80000,55000
192,Jungle Water World,Kanpur Division,99,Uttar Pradesh,Others,5,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/67/da/88/wadah-beseluncur.jpg?w=500&h=400&s=1,80.2641694,26.5510893,https://www.tripadvisor.com/Attraction_Review-g317102-d12879114-Reviews-Jungle_Water_World-Samarinda_East_Kalimantan_Kalimantan.html,80000,55000
991,Aquatica Waterpark & Playground,Kota Banjar Baru,110,Kalimantan Selatan,Others,2,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/cf/c4/aquatica-waterpark-playground.jpg?w=500&h=-1&s=1,114.776734,-3.463109,https://www.tripadvisor.com/Attraction_Review-g303950-d14991401-Reviews-Aquatica_Waterpark_Playground-Banjarmasin_South_Kalimantan_Kalimantan.html,60000,35000
988,Waterboom Pesona Modern,Kota Banjarmasin,111,Kalimantan Selatan,Others,3,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/39/86/30/wow-extrem.jpg?w=500&h=400&s=1,114.6492756,-3.3883863,https://www.tripadvisor.com/Attraction_Review-g303950-d14991386-Reviews-Waterboom_Pesona_Modern-Banjarmasin_South_Kalimantan_Kalimantan.html,90000,65000
557,Predator Fun Park,Kota Batu,113,Jawa Timur,Others,99,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/ad/1d/24/kolam-renang.jpg?w=500&h=400&s=1,112.5484085,-7.9130668,https://www.tripadvisor.com/Attraction_Review-g1237079-d8464484-Reviews-Predator_Fun_Park-Batu_East_Java_Java.html,110000,85000
825,Sirkus Waterplay,Kota Bekasi,114,Jawa Barat,Others,16,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/bb/8b/48/sirkus-waterplay.jpg?w=500&h=400&s=1,106.9531169,-6.3111931,https://www.tripadvisor.com/Attraction_Review-g297705-d4567294-Reviews-Sirkus_Waterplay-Bekasi_West_Java_Java.html,60000,35000
833,Galaxy Tirtamas,Kota Bekasi,114,Jawa Barat,Others,7,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/1c/65/50/asiikk.jpg?w=500&h=400&s=1,106.9716415,-6.2724666,https://www.tripadvisor.com/Attraction_Review-g297705-d11970230-Reviews-Galaxy_Tirtamas-Bekasi_West_Java_Java.html,120000,95000
841,Ohana Waterpark,Kota Bekasi,114,Jawa Barat,Others,None,None,None,106.9444603,-6.3435395,https://www.tripadvisor.com/Attraction_Review-g297705-d21338766-Reviews-Ohana_Waterpark-Bekasi_West_Java_Java.html,70000,45000
580,The Jungle Waterpark,Kota Bogor,116,Jawa Barat,Others,254,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/55/4d/62/wahana-air-the-jungle.jpg?w=500&h=400&s=1,106.795241,-6.6345119,https://www.tripadvisor.com/Attraction_Review-g297706-d3949044-Reviews-The_Jungle_Waterpark-Bogor_West_Java_Java.html,110000,85000
595,SKI Tajur Katulampa,Kota Bogor,116,Jawa Barat,Others,29,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/71/5e/58/bola-air.jpg?w=500&h=-1&s=1,106.8223231,-6.6228399,https://www.tripadvisor.com/Attraction_Review-g297706-d12182841-Reviews-SKI_Tajur_Katulampa-Bogor_West_Java_Java.html,80000,55000
535,Citraland Waterpark,Kota Denpasar,118,Bali,Others,None,None,None,115.1932744,-8.6273874,https://www.tripadvisor.com/Attraction_Review-g297721-d14149009-Reviews-Citraland_Waterpark-Manado_North_Sulawesi_Sulawesi.html,110000,85000
1079,Citraland Waterpark,Kota Denpasar,118,Bali,Others,None,None,None,115.1932744,-8.6273874,https://www.tripadvisor.com/Attraction_Review-g297721-d14149009-Reviews-Citraland_Waterpark-Manado_North_Sulawesi_Sulawesi.html,60000,35000
132,Bugis Waterpark,Kota Makassar,128,Sulawesi Selatan,Others,71,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/ea/6f/58/bugis-waterpark.jpg?w=500&h=400&s=1,119.4944925,-5.1547773,https://www.tripadvisor.com/Attraction_Review-g297720-d4540756-Reviews-Bugis_Waterpark-Makassar_South_Sulawesi_Sulawesi.html,60000,35000
816,Amanzi Waterpark,Kota Palembang,134,Sumatera Selatan,Others,28,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/92/bc/38/amanzi-waterpark.jpg?w=500&h=400&s=1,104.6836213,-2.9379403,https://www.tripadvisor.com/Attraction_Review-g608501-d8592424-Reviews-Amanzi_Waterpark-Palembang_South_Sumatra_Sumatra.html,120000,95000
190,Pemandian Serayu Lestari,Kota Samarinda,136,Kalimantan Timur,Others,3,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/39/b1/02/img-20180330-082359-largejpg.jpg?w=500&h=-1&s=1,117.2108934,-0.4339606,https://www.tripadvisor.com/Attraction_Review-g317102-d13958011-Reviews-Pemandian_Serayu_Lestari-Samarinda_East_Kalimantan_Kalimantan.html,70000,45000
655,Puri Beta Waterpark,Kota Tangerang,140,Banten,Others,7,4.5 of 5 bubbles,None,106.7262222,-6.2305708,https://www.tripadvisor.com/Attraction_Review-g1493703-d13496221-Reviews-Puri_Beta_Waterpark-Tangerang_Banten_Province_Java.html,110000,85000
648,Taman Wisata Pulau Situ Gintung,Kota Tangerang Selatan,141,Banten,Others,28,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/ce/82/fe/taman-wisata-pulau-situ.jpg?w=500&h=-1&s=1,106.7624582,-6.31003,https://www.tripadvisor.com/Attraction_Review-g1493703-d10053098-Reviews-Taman_Wisata_Pulau_Situ_Gintung-Tangerang_Banten_Province_Java.html,60000,35000
528,Water Park Griya Paniki Indah Manado,Manado,150,North Sulawesi,Others,7,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/0f/6c/cb/swimming-in-the-evening.jpg?w=500&h=400&s=1,124.9001244,1.5399326,https://www.tripadvisor.com/Attraction_Review-g297721-d10541406-Reviews-Water_Park_Griya_Paniki_Indah_Manado-Manado_North_Sulawesi_Sulawesi.html,80000,55000
1072,Water Park Griya Paniki Indah Manado,Manado,150,North Sulawesi,Others,7,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/0f/6c/cb/swimming-in-the-evening.jpg?w=500&h=400&s=1,124.9001244,1.5399326,https://www.tripadvisor.com/Attraction_Review-g297721-d10541406-Reviews-Water_Park_Griya_Paniki_Indah_Manado-Manado_North_Sulawesi_Sulawesi.html,110000,85000
1172,"World Of Water, Mendalo Jambi",Muaro Jambi,158,Jambi,Others,1,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ed/ce/default-avatar-2020-7.jpg?w=100&h=-1&s=1,103.5089907,-1.6391736,https://www.tripadvisor.com/Attraction_Review-g297724-d23915379-Reviews-World_Of_Water_Mendalo_Jambi-Jambi_Jambi_Province_Sumatra.html,110000,85000
533,Gunung Kekewang Family Recreation,North Minahasa,163,North Sulawesi,Others,4,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/1c/a8/9a/img20171020103851-largejpg.jpg?w=500&h=400&s=1,124.9680397,1.5194121,https://www.tripadvisor.com/Attraction_Review-g297721-d12726448-Reviews-Gunung_Kekewang_Family_Recreation-Manado_North_Sulawesi_Sulawesi.html,80000,55000
1077,Gunung Kekewang Family Recreation,North Minahasa,163,North Sulawesi,Others,4,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/1c/a8/9a/img20171020103851-largejpg.jpg?w=500&h=400&s=1,124.9680397,1.5194121,https://www.tripadvisor.com/Attraction_Review-g297721-d12726448-Reviews-Gunung_Kekewang_Family_Recreation-Manado_North_Sulawesi_Sulawesi.html,80000,55000
295,Ciputra Waterpark,Surabaya,184,Jawa Timur,Others,151,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/a3/23/2b/kolam-renang-ombak.jpg?w=500&h=-1&s=1,112.6333338,-7.2861707,https://www.tripadvisor.com/Attraction_Review-g297715-d1989124-Reviews-Ciputra_Waterpark-Surabaya_East_Java_Java.html,120000,95000
505,Ciputra Waterpark,Surabaya,184,Jawa Timur,Others,151,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/a3/23/2b/kolam-renang-ombak.jpg?w=500&h=-1&s=1,112.6333338,-7.2861707,https://www.tripadvisor.com/Attraction_Review-g297715-d1989124-Reviews-Ciputra_Waterpark-Surabaya_East_Java_Java.html,120000,95000
556,Coban Talun Waterfall,Batu,16,East Java,Others,56,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/d5/0a/69/air-terjun-coban-talun.jpg?w=500&h=400&s=1,112.5164789,-7.8039184,https://www.tripadvisor.com/Attraction_Review-g1237079-d8809488-Reviews-Coban_Talun_Waterfall-Batu_East_Java_Java.html,90000,65000
579,Cilember Others,Bogor,21,West Java,Others,144,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/b6/e5/e7/let-s-get-lost-at-curug.jpg?w=500&h=400&s=1,106.9270066,-6.652079,https://www.tripadvisor.com/Attraction_Review-g297706-d4402168-Reviews-Cilember_Others-Bogor_West_Java_Java.html,80000,55000
697,Curug Citambur,Cianjur,27,West Java,Others,6,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/d0/66/4e/getlstd-property-photo.jpg?w=500&h=400&s=1,107.2345873,-7.1925746,https://www.tripadvisor.com/Attraction_Review-g1006216-d11897717-Reviews-Curug_Citambur-Cianjur_West_Java_Java.html,90000,65000
136,Takapala Waterfall,Gowa,36,South Sulawesi,Others,20,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/a2/6e/10/psx-20180623-160106-largejpg.jpg?w=500&h=400&s=1,119.8569436,-5.2746592,https://www.tripadvisor.com/Attraction_Review-g297720-d8685720-Reviews-Takapala_Waterfall-Makassar_South_Sulawesi_Sulawesi.html,60000,35000
883,Curug Cinulang,Kabupaten Bandung,48,Jawa Barat,Others,3,4.5 of 5 bubbles,None,107.8815424,-6.9628607,https://www.tripadvisor.com/Attraction_Review-g3363974-d16736580-Reviews-Curug_Cinulang-Sumedang_West_Java_Java.html,120000,95000
583,Nangka Waterfall,Kabupaten Bogor,57,Jawa Barat,Others,93,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/9a/02/96/curug-nangka.jpg?w=500&h=-1&s=1,106.7264075,-6.6690656,https://www.tripadvisor.com/Attraction_Review-g297706-d7020497-Reviews-Nangka_Waterfall-Bogor_West_Java_Java.html,80000,55000
582,Cibeureum Waterfall,Kabupaten Cianjur,60,Jawa Barat,Others,50,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/b7/7f/01/cibeureum-waterfall.jpg?w=500&h=400&s=1,106.9861269,-6.7542305,https://www.tripadvisor.com/Attraction_Review-g297706-d6973914-Reviews-Cibeureum_Waterfall-Bogor_West_Java_Java.html,100000,75000
776,Batu Mahasur Waterfall,Kabupaten Gunung MAS,67,Kalimantan Tengah,Others,1,4.0 of 5 bubbles,None,113.8549018,-1.0897524,https://www.tripadvisor.com/Attraction_Review-g303951-d14209005-Reviews-Batu_Mahasur_Waterfall-Palangkaraya_Central_Kalimantan_Kalimantan.html,90000,65000
741,Moramo waterfall,Kabupaten Konawe Selatan,75,Sulawesi Tenggara,Others,49,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/9f/c5/1d/air-terjun-moramo.jpg?w=500&h=-1&s=1,122.7449562,-4.2206217,https://www.tripadvisor.com/Attraction_Review-g1598986-d4372538-Reviews-Moramo_waterfall-Kendari_South_East_Sulawesi_Sulawesi.html,80000,55000
563,Coban Sumber Pitu,Kabupaten Malang,76,Jawa Timur,Others,10,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/db/fd/b9/suasna.jpg?w=500&h=400&s=1,112.4621553,-7.8955192,https://www.tripadvisor.com/Attraction_Review-g1237079-d10161721-Reviews-Coban_Sumber_Pitu-Batu_East_Java_Java.html,60000,35000
